book_id,neighbor_id,similarity
3396,2353,0.7667
3396,1895,0.6959
3396,1572,0.6893
3396,5923,0.598
3396,766,0.5016
3397,1659,0.2619
3397,9225,0.2075
3397,572,0.103
3397,119,0.1005
3397,55,0.0795
3397,298,0.0793
3397,13,0.0787
3397,3551,0.0764
3397,14,0.0746
3397,1405,0.0745
3398,6092,0.4301
3398,7408,0.4098
3398,5351,0.3926
3398,4375,0.3383
3398,8833,0.3284
3398,7899,0.3256
3398,4883,0.3194
3398,4053,0.2758
3398,9800,0.2619
3398,2541,0.2589
3399,790,0.3323
3399,2694,0.2847
3399,6894,0.245
3399,1855,0.2441
3399,2912,0.2154
3399,7419,0.2108
3399,4252,0.2092
3399,1865,0.2002
3399,5487,0.1968
3399,3669,0.1965
3400,3106,0.2578
3400,5678,0.2051
3400,4983,0.1943
3400,4605,0.1928
3400,6999,0.1812
3400,323,0.0968
3400,1393,0.0962
3400,2403,0.0936
3400,820,0.0886
3400,2875,0.0845
3401,2583,0.3619
3401,3993,0.3151
3401,7867,0.2741
3401,5916,0.2582
3401,2046,0.2513
3401,3209,0.2407
3401,566,0.2196
3401,4098,0.2144
3401,1028,0.2109
3401,1740,0.2099
3402,3639,0.42
3402,5069,0.3856
3402,5351,0.3403
3402,1996,0.3051
3402,2990,0.3014
3402,4535,0.2966
3402,2541,0.294
3402,3662,0.2874
3402,2523,0.2661
3402,4242,0.2634
3403,2210,0.2852
3403,1574,0.2738
3403,1520,0.1833
3403,1019,0.1585
3403,360,0.1554
3403,593,0.1518
3403,3243,0.1429
3403,1881,0.1417
3403,5310,0.1413
3403,1629,0.1374
3404,4332,0.4103
3404,8633,0.2178
3404,1280,0.1838
3404,2366,0.1761
3404,9766,0.1695
3404,4149,0.1625
3404,341,0.1527
3404,2052,0.1419
3404,772,0.1245
3404,3552,0.1239
3405,3554,0.8057
3405,4373,0.6959
3405,3863,0.3922
3405,1470,0.374
3405,2106,0.3557
3405,1673,0.3552
3405,3633,0.3403
3405,1893,0.3282
3405,2443,0.3231
3405,2330,0.3219
3406,4232,0.1651
3406,6496,0.1629
3406,457,0.1568
3406,5777,0.1248
3406,982,0.1163
3406,3979,0.102
3406,258,0.0979
3406,424,0.0972
3406,142,0.0902
3406,217,0.0895
3407,2965,0.7184
3407,2406,0.6553
3407,2047,0.6019
3407,5348,0.5378
3407,496,0.3589
3407,712,0.0856
3407,864,0.0853
3407,1026,0.0813
3407,554,0.0756
3407,463,0.0725
3408,2126,0.7156
3408,4997,0.6592
3408,1962,0.6089
3408,1636,0.5873
3408,2614,0.5814
3408,1889,0.5679
3408,1653,0.5549
3408,7786,0.5294
3408,980,0.4915
3408,3378,0.4539
3409,1663,0.268
3409,1506,0.2678
3409,708,0.2664
3409,1206,0.25
3409,1529,0.2477
3409,2902,0.2353
3409,5812,0.233
3409,3383,0.2317
3409,2521,0.2312
3409,1835,0.2302
3410,1581,0.4379
3410,7586,0.3664
3410,3091,0.3621
3410,6264,0.3479
3410,2411,0.3407
3410,6139,0.3245
3410,3465,0.3243
3410,3772,0.3077
3410,4062,0.3018
3410,1158,0.2998
3411,7342,0.5617
3411,4393,0.2536
3411,1608,0.2516
3411,1276,0.2039
3411,2488,0.1993
3411,8443,0.1953
3411,3121,0.1932
3411,254,0.1882
3411,5757,0.1862
3411,224,0.181
3412,3141,0.3454
3412,2029,0.3107
3412,9961,0.3022
3412,2013,0.287
3412,6283,0.2477
3412,5419,0.2114
3412,212,0.176
3412,1544,0.1422
3412,2664,0.1177
3412,6999,0.116
3413,5873,0.3835
3413,1157,0.2854
3413,247,0.2851
3413,4702,0.2491
3413,1507,0.2464
3413,5610,0.2393
3413,4397,0.2319
3413,2548,0.2299
3413,5424,0.2213
3413,1750,0.2181
3414,3974,0.8313
3414,5049,0.7561
3414,3834,0.6755
3414,4070,0.6468
3414,4933,0.6246
3414,5877,0.6098
3414,6484,0.5909
3414,6369,0.5465
3414,8531,0.4938
3414,9481,0.4581
3415,3721,0.2194
3415,5432,0.2176
3415,8423,0.1748
3415,2145,0.149
3415,2280,0.1444
3415,7421,0.1354
3415,4962,0.1312
3415,4455,0.1216
3415,2100,0.1011
3415,6124,0.094
3416,4583,0.3014
3416,1677,0.2428
3416,1296,0.2333
3416,1117,0.2321
3416,5343,0.2241
3416,5739,0.2237
3416,3797,0.2206
3416,575,0.2045
3416,640,0.2035
3416,1592,0.2032
3417,4788,0.3181
3417,516,0.1491
3417,658,0.1294
3417,467,0.129
3417,495,0.1228
3417,638,0.1128
3417,1873,0.1119
3417,1312,0.1105
3417,4139,0.1073
3417,4220,0.1046
3418,8989,0.5674
3418,7317,0.2008
3418,7045,0.1955
3418,8745,0.1915
3418,3557,0.1791
3418,9881,0.1647
3418,7879,0.1495
3418,6595,0.095
3418,8477,0.0943
3418,4832,0.0892
3419,1691,0.2044
3419,4597,0.145
3419,6337,0.1403
3419,763,0.1055
3419,317,0.0945
3419,2643,0.0873
3419,7965,0.0839
3419,650,0.0794
3419,5399,0.0773
3419,9049,0.0745
3420,2447,0.709
3420,2120,0.6655
3420,2017,0.5582
3420,1634,0.5216
3420,923,0.4327
3420,1359,0.237
3420,909,0.1933
3420,5352,0.1897
3420,3968,0.1863
3420,370,0.1817
3421,2175,0.2274
3421,2790,0.1811
3421,3572,0.176
3421,870,0.1716
3421,3104,0.1713
3421,2174,0.1687
3421,366,0.1624
3421,3142,0.1512
3421,8220,0.1464
3421,1333,0.1428
3422,4198,0.6943
3422,5170,0.6254
3422,5821,0.5643
3422,7999,0.4755
3422,4637,0.3817
3422,3107,0.3753
3422,2276,0.3527
3422,6001,0.3301
3422,1981,0.3265
3422,812,0.3228
3423,6398,0.3299
3423,4262,0.3193
3423,4364,0.2899
3423,680,0.2845
3423,4702,0.279
3423,1684,0.2565
3423,1992,0.2431
3423,9275,0.2179
3423,3009,0.2151
3423,2548,0.2109
3424,2712,0.8021
3424,4761,0.7651
3424,5811,0.6971
3424,1780,0.6252
3424,2987,0.2301
3424,1140,0.2064
3424,1799,0.1994
3424,5689,0.1918
3424,8749,0.1861
3424,2951,0.1859
3425,4139,0.3247
3425,516,0.2423
3425,1873,0.2003
3425,5407,0.1792
3425,8654,0.1791
3425,7664,0.1764
3425,570,0.1476
3425,495,0.1346
3425,795,0.1344
3425,658,0.1251
3426,5530,0.5157
3426,812,0.3154
3426,2562,0.3075
3426,1295,0.2968
3426,1773,0.2936
3426,2153,0.293
3426,1219,0.286
3426,1036,0.2824
3426,3004,0.2759
3426,965,0.2755
3427,9386,0.1478
3427,1334,0.1331
3427,697,0.1258
3427,291,0.1198
3427,1195,0.1185
3427,359,0.1182
3427,143,0.1178
3427,906,0.1158
3427,822,0.1119
3427,320,0.1073
3428,4872,0.5536
3428,4316,0.5428
3428,2274,0.4799
3428,3027,0.4683
3428,1503,0.451
3428,2025,0.408
3428,1299,0.3965
3428,743,0.1237
3428,3883,0.1146
3428,405,0.1049
3429,9422,0.2489
3429,9477,0.1758
3429,1508,0.1435
3429,9594,0.1287
3429,61,0.1279
3429,9348,0.126
3429,811,0.1258
3429,939,0.1095
3429,2915,0.107
3429,318,0.1024
3430,7992,0.747
3430,2402,0.39
3430,2152,0.3688
3430,2919,0.3673
3430,1824,0.3638
3430,3365,0.3586
3430,2929,0.3585
3430,4436,0.3542
3430,2685,0.3491
3430,7192,0.343
3431,3653,0.7036
3431,3158,0.6582
3431,3035,0.6553
3431,4481,0.6531
3431,4802,0.6135
3431,3940,0.5384
3431,4876,0.5103
3431,1016,0.4731
3431,5952,0.4059
3431,6352,0.4043
3432,931,0.1239
3432,1046,0.1088
3432,1044,0.1048
3432,352,0.1041
3432,813,0.0929
3432,290,0.0873
3432,2335,0.0867
3432,920,0.0831
3432,874,0.0821
3432,4601,0.0819
3433,9941,0.1157
3433,9785,0.0974
3433,5241,0.082
3433,9127,0.0683
3433,5022,0.0679
3433,380,0.065
3433,258,0.0623
3433,1082,0.0598
3433,9425,0.0537
3433,3481,0.0534
3434,3004,0.7203
3434,5768,0.6807
3434,812,0.3643
3434,2562,0.354
3434,2972,0.3411
3434,2153,0.3397
3434,1219,0.3356
3434,1295,0.3346
3434,2776,0.3191
3434,1036,0.3016
3435,4987,0.1612
3435,277,0.1419
3435,7493,0.1208
3435,312,0.1115
3435,3103,0.1026
3435,3502,0.0846
3435,282,0.0813
3435,8841,0.0807
3435,1047,0.0799
3435,2767,0.0748
3436,6468,0.5758
3436,5333,0.2636
3436,6077,0.236
3436,2743,0.2271
3436,3825,0.2219
3436,3191,0.2092
3436,5484,0.2073
3436,2244,0.2035
3436,2767,0.1866
3436,6419,0.1815
3437,7983,0.6732
3437,6874,0.6549
3437,8702,0.5985
3437,9593,0.5792
3437,8267,0.5596
3437,9015,0.5376
3437,8408,0.5229
3437,2762,0.4633
3437,4479,0.4197
3437,8402,0.3711
3438,1933,0.7456
3438,5002,0.6432
3438,3288,0.512
3438,1475,0.5067
3438,4591,0.4557
3438,1787,0.4321
3438,9221,0.427
3438,3272,0.4219
3438,2292,0.418
3438,5706,0.4105
3439,2495,0.2105
3439,2985,0.1786
3439,4351,0.1765
3439,1279,0.1689
3439,1369,0.1635
3439,4094,0.16
3439,594,0.1527
3439,2343,0.1513
3439,1193,0.1491
3439,1324,0.1466
3440,4428,0.7339
3440,1491,0.6337
3440,665,0.1497
3440,1517,0.1227
3440,1403,0.1196
3440,239,0.1165
3440,1427,0.0975
3440,802,0.0946
3440,794,0.0946
3440,1770,0.0902
3441,2558,0.727
3441,1782,0.6276
3441,928,0.4686
3441,3241,0.2642
3441,1671,0.2527
3441,1668,0.2514
3441,1353,0.206
3441,1308,0.2041
3441,1264,0.1965
3441,1203,0.1952
3442,5449,0.1105
3442,2742,0.1017
3442,5012,0.094
3442,6784,0.0929
3442,106,0.0902
3442,320,0.0807
3442,30,0.0783
3442,4767,0.0735
3442,190,0.0731
3442,143,0.073
3443,3680,0.3053
3443,8216,0.304
3443,3108,0.3001
3443,2745,0.2918
3443,3876,0.2901
3443,2031,0.2865
3443,4127,0.286
3443,4797,0.2822
3443,2351,0.2798
3443,2074,0.274
3444,5880,0.6048
3444,6009,0.5458
3444,4581,0.126
3444,2463,0.1188
3444,817,0.1187
3444,1175,0.1168
3444,1869,0.1144
3444,6296,0.1132
3444,5328,0.1116
3444,3677,0.1099
3445,6743,0.6729
3445,7940,0.6257
3445,7780,0.5854
3445,9184,0.5723
3445,6719,0.3927
3445,9192,0.3589
3445,419,0.2395
3445,210,0.2251
3445,384,0.2241
3445,394,0.224
3446,338,0.1608
3446,5421,0.1483
3446,9627,0.1395
3446,702,0.1295
3446,8939,0.1166
3446,5925,0.1133
3446,896,0.1107
3446,2829,0.1072
3446,4784,0.1045
3446,1395,0.1015
3447,6993,0.5825
3447,3180,0.1731
3447,8200,0.1601
3447,827,0.1378
3447,1297,0.1338
3447,2672,0.1265
3447,164,0.1199
3447,8119,0.1165
3447,1468,0.1133
3447,5788,0.1125
3448,797,0.4094
3448,2473,0.3194
3448,4151,0.2053
3448,3331,0.159
3448,3931,0.1587
3448,1277,0.1497
3448,1697,0.147
3448,1025,0.1439
3448,7182,0.1431
3448,2667,0.138
3449,3470,0.5799
3449,2920,0.574
3449,2830,0.5652
3449,3167,0.5639
3449,2835,0.5619
3449,2622,0.5543
3449,2515,0.5352
3449,3190,0.5321
3449,3786,0.4943
3449,3214,0.4647
3450,567,0.1106
3450,291,0.1078
3450,318,0.1051
3450,30,0.1036
3450,313,0.1033
3450,482,0.1031
3450,143,0.1028
3450,5620,0.1015
3450,396,0.1007
3450,437,0.1006
3451,8819,0.1935
3451,1679,0.0915
3451,323,0.0883
3451,483,0.0874
3451,7440,0.0868
3451,4301,0.0846
3451,934,0.0828
3451,2729,0.0825
3451,3535,0.081
3451,284,0.0809
3452,3583,0.8625
3452,4345,0.8029
3452,5402,0.7373
3452,6201,0.6806
3452,7759,0.6282
3452,8225,0.6085
3452,7880,0.5893
3452,4669,0.5105
3452,500,0.4687
3452,2278,0.3835
3453,7222,0.6468
3453,2410,0.2057
3453,3781,0.2035
3453,5489,0.2015
3453,2714,0.1685
3453,4408,0.1668
3453,750,0.1644
3453,206,0.164
3453,1140,0.1614
3453,632,0.1581
3454,4556,0.7844
3454,2317,0.7568
3454,4105,0.7499
3454,3382,0.743
3454,4781,0.7356
3454,5659,0.7261
3454,2545,0.7127
3454,5218,0.7052
3454,5760,0.691
3454,4030,0.6642
3455,2519,0.5365
3455,2547,0.5106
3455,3713,0.5053
3455,4813,0.505
3455,3098,0.5031
3455,2737,0.5012
3455,3223,0.4972
3455,1260,0.495
3455,2746,0.4912
3455,4095,0.487
3456,4237,0.3101
3456,4363,0.3055
3456,407,0.2297
3456,697,0.2234
3456,3588,0.2009
3456,930,0.1309
3456,291,0.1268
3456,414,0.1166
3456,1144,0.1162
3456,146,0.1153
3457,2297,0.1395
3457,6265,0.13
3457,162,0.1236
3457,2286,0.1227
3457,2709,0.1225
3457,8570,0.1113
3457,1624,0.1102
3457,7952,0.1081
3457,576,0.1062
3457,1113,0.1048
3458,6912,0.6006
3458,8711,0.4628
3458,2800,0.3187
3458,3053,0.2989
3458,2502,0.2793
3458,5139,0.2631
3458,3391,0.2416
3458,2094,0.2222
3458,2264,0.2217
3458,3113,0.2181
3459,7090,0.2033
3459,7952,0.1363
3459,9612,0.1353
3459,2709,0.1246
3459,560,0.1229
3459,1887,0.1195
3459,778,0.1142
3459,5626,0.1103
3459,3642,0.1067
3459,8570,0.1055
3460,7503,0.2923
3460,4832,0.2687
3460,6595,0.2667
3460,4296,0.186
3460,639,0.1797
3460,1896,0.171
3460,8477,0.1611
3460,3557,0.1607
3460,8262,0.1565
3460,8740,0.1549
3461,2113,0.5538
3461,4269,0.5004
3461,7094,0.4619
3461,3490,0.3998
3461,3784,0.3212
3461,2791,0.2793
3461,3005,0.278
3461,3976,0.2713
3461,7908,0.2617
3461,4617,0.2499
3462,3654,0.6474
3462,2470,0.6346
3462,2881,0.5969
3462,2718,0.5925
3462,3000,0.5764
3462,2944,0.5729
3462,2677,0.56
3462,2271,0.554
3462,2554,0.5508
3462,3200,0.5483
3463,2998,0.827
3463,2971,0.8021
3463,3105,0.7853
3463,4921,0.6961
3463,2105,0.694
3463,6118,0.5933
3463,7319,0.536
3463,6812,0.484
3463,9996,0.42
3463,7101,0.4004
3464,1570,0.2176
3464,5783,0.1763
3464,350,0.1518
3464,1250,0.1516
3464,2703,0.1347
3464,1571,0.1306
3464,1015,0.1264
3464,284,0.1258
3464,162,0.125
3464,3049,0.1243
3465,2973,0.3449
3465,3410,0.3243
3465,6139,0.3197
3465,3971,0.3133
3465,3003,0.282
3465,1581,0.2663
3465,4062,0.2464
3465,8090,0.2432
3465,311,0.2392
3465,1158,0.2269
3466,811,0.2262
3466,3312,0.2191
3466,5726,0.2103
3466,1028,0.2043
3466,2530,0.2038
3466,1433,0.1988
3466,4900,0.1964
3466,262,0.1878
3466,2216,0.1822
3466,1499,0.1715
3467,2893,0.5721
3467,4358,0.4971
3467,3494,0.4617
3467,4590,0.4552
3467,3705,0.4375
3467,2384,0.437
3467,3280,0.4289
3467,2596,0.4273
3467,3507,0.4263
3467,3982,0.4217
3468,1675,0.3493
3468,3787,0.3121
3468,3284,0.2834
3468,2368,0.2689
3468,2603,0.2672
3468,5157,0.262
3468,5737,0.2617
3468,1762,0.2605
3468,4265,0.2549
3468,1386,0.2523
3469,5563,0.1984
3469,4383,0.1696
3469,2873,0.1661
3469,4361,0.1558
3469,3178,0.1335
3469,1520,0.1185
3469,637,0.0921
3469,168,0.0893
3469,487,0.0818
3469,693,0.0811
3470,2920,0.7355
3470,2835,0.6976
3470,3167,0.6837
3470,2622,0.6354
3470,2830,0.6231
3470,3786,0.6166
3470,3190,0.6106
3470,2515,0.6058
3470,3449,0.5799
3470,3214,0.5495
3471,5205,0.5697
3471,7153,0.5157
3471,9873,0.4956
3471,9378,0.2162
3471,845,0.1885
3471,1422,0.1778
3471,2896,0.167
3471,7580,0.153
3471,8948,0.1485
3471,9228,0.1296
3472,4942,0.19
3472,709,0.1809
3472,3126,0.1659
3472,3808,0.1608
3472,6863,0.1453
3472,5346,0.1294
3472,7907,0.126
3472,718,0.1188
3472,2869,0.1168
3472,483,0.1142
3473,1805,0.4546
3473,2050,0.4363
3473,6387,0.4312
3473,2182,0.3682
3473,7324,0.3173
3473,6052,0.2941
3473,6403,0.2896
3473,3967,0.275
3473,6511,0.2559
3473,3842,0.2521
3474,1905,0.7307
3474,7225,0.6634
3474,4472,0.3464
3474,3534,0.3325
3474,4378,0.3212
3474,6309,0.3195
3474,862,0.3082
3474,2160,0.302
3474,7811,0.2959
3474,5217,0.2952
3475,5133,0.3216
3475,9820,0.24
3475,7791,0.2356
3475,7040,0.2139
3475,6068,0.1908
3475,3102,0.1558
3475,8461,0.1494
3475,5039,0.1434
3475,4168,0.1405
3475,1052,0.1374
3476,2193,0.2549
3476,570,0.2526
3476,795,0.2342
3476,1421,0.2093
3476,9083,0.1906
3476,5474,0.1572
3476,3195,0.1555
3476,6984,0.1467
3476,8232,0.12
3476,4510,0.0959
3477,4192,0.6292
3477,5290,0.6288
3477,3340,0.626
3477,4251,0.5824
3477,1993,0.5524
3477,5928,0.5352
3477,1633,0.5175
3477,1533,0.4985
3477,4579,0.498
3477,2604,0.4783
3478,3188,0.8567
3478,3768,0.839
3478,2721,0.7887
3478,4651,0.7351
3478,2154,0.7137
3478,5837,0.6329
3478,8725,0.5708
3478,9282,0.4222
3478,1654,0.2892
3478,1690,0.2685
3479,7881,0.5571
3479,5543,0.4108
3479,9080,0.3771
3479,7965,0.353
3479,8779,0.1258
3479,6467,0.1154
3479,2534,0.1081
3479,3872,0.08
3479,763,0.0714
3479,765,0.0695
3480,7669,0.335
3480,6166,0.2668
3480,1099,0.2446
3480,4796,0.2016
3480,5637,0.1931
3480,6204,0.1846
3480,546,0.1762
3480,3172,0.1716
3480,3049,0.1698
3480,4850,0.1588
3481,1198,0.1258
3481,4873,0.1211
3481,8255,0.115
3481,1220,0.1104
3481,983,0.1036
3481,1174,0.102
3481,1539,0.0959
3481,4239,0.0959
3481,2840,0.0956
3481,1187,0.093
3482,614,0.2634
3482,6195,0.2541
3482,4622,0.2012
3482,1624,0.1717
3482,4348,0.1704
3482,872,0.1604
3482,213,0.1489
3482,4104,0.1388
3482,4939,0.1337
3482,162,0.1315
3483,2682,0.8043
3483,1674,0.6506
3483,6614,0.4722
3483,2006,0.2952
3483,3534,0.2935
3483,2160,0.2879
3483,2606,0.2868
3483,1905,0.2851
3483,4378,0.2844
3483,3474,0.2794
3484,529,0.1103
3484,14,0.1017
3484,4777,0.0999
3484,8906,0.0992
3484,71,0.0963
3484,576,0.0961
3484,3022,0.0951
3484,2157,0.093
3484,984,0.0922
3484,13,0.0921
3485,3625,0.4583
3485,6202,0.351
3485,474,0.3105
3485,1294,0.3062
3485,5806,0.3058
3485,2503,0.2412
3485,6156,0.2152
3485,8915,0.2039
3485,2226,0.1763
3485,4120,0.162
3486,3083,0.631
3486,5759,0.5981
3486,2394,0.4984
3486,1803,0.4296
3486,7797,0.3411
3486,7697,0.3392
3486,6658,0.3139
3486,6531,0.3135
3486,2705,0.3028
3486,5322,0.279
3487,5362,0.4751
3487,2778,0.319
3487,6388,0.3179
3487,6680,0.2943
3487,667,0.2791
3487,831,0.2725
3487,615,0.2708
3487,443,0.2621
3487,541,0.243
3487,9616,0.2294
3488,3142,0.4574
3488,8220,0.3698
3488,5180,0.1743
3488,2174,0.1542
3488,1333,0.1532
3488,7264,0.1511
3488,2175,0.1389
3488,2790,0.1383
3488,366,0.1372
3488,3421,0.1345
3489,5341,0.4483
3489,8425,0.306
3489,2693,0.1213
3489,729,0.1155
3489,1520,0.1125
3489,1519,0.1104
3489,4726,0.1083
3489,2156,0.1064
3489,1574,0.1049
3489,1191,0.1041
3490,3784,0.5194
3490,4269,0.4881
3490,2113,0.48
3490,2791,0.4745
3490,3005,0.4192
3490,3461,0.3998
3490,2180,0.3979
3490,7094,0.3806
3490,5669,0.3302
3490,1831,0.3282
3491,983,0.1371
3491,1539,0.1257
3491,852,0.1231
3491,3953,0.121
3491,143,0.1194
3491,8362,0.1139
3491,8936,0.1119
3491,267,0.1112
3491,1577,0.1103
3491,1524,0.1093
3492,3530,0.8949
3492,3096,0.8471
3492,3938,0.8439
3492,2811,0.8305
3492,2198,0.7325
3492,1931,0.6883
3492,1693,0.6503
3492,5232,0.6361
3492,1463,0.6271
3492,1418,0.6229
3493,1079,0.1211
3493,9236,0.1018
3493,9459,0.0865
3493,8239,0.0819
3493,2720,0.0812
3493,1189,0.081
3493,790,0.0791
3493,303,0.0776
3493,2439,0.0775
3493,6240,0.0772
3494,4437,0.5152
3494,3507,0.5118
3494,3467,0.4617
3494,4617,0.3893
3494,2893,0.3851
3494,4590,0.3485
3494,4358,0.348
3494,3705,0.3312
3494,3982,0.3271
3494,2596,0.3109
3495,1078,0.1815
3495,1705,0.1673
3495,2414,0.1598
3495,932,0.1572
3495,4823,0.1566
3495,1415,0.1558
3495,1684,0.148
3495,260,0.142
3495,680,0.1415
3495,9765,0.1391
3496,2275,0.7558
3496,4816,0.7534
3496,2287,0.7309
3496,1818,0.6719
3496,3514,0.6194
3496,4857,0.613
3496,1257,0.5729
3496,3527,0.4735
3496,8909,0.4713
3496,5710,0.4485
3497,3536,0.8354
3497,4194,0.8338
3497,3663,0.8223
3497,2608,0.6968
3497,3648,0.6723
3497,3244,0.6562
3497,2623,0.6453
3497,2783,0.6232
3497,3177,0.6176
3497,1863,0.6146
3498,5583,0.347
3498,7433,0.2324
3498,4581,0.1765
3498,9876,0.1597
3498,3723,0.1352
3498,363,0.1217
3498,1004,0.1168
3498,1767,0.1116
3498,541,0.1106
3498,74,0.1046
3499,4186,0.3859
3499,5268,0.3515
3499,406,0.3485
3499,5413,0.3467
3499,8242,0.3275
3499,4785,0.288
3499,6586,0.2322
3499,5212,0.2283
3499,2022,0.2191
3499,2108,0.2156
3500,3393,0.9172
3500,2808,0.8975
3500,2654,0.8193
3500,4914,0.7958
3500,4257,0.7902
3500,2416,0.7889
3500,5168,0.7669
3500,1880,0.7322
3500,6581,0.6771
3500,6744,0.6193
3501,7052,0.1489
3501,150,0.1264
3501,31,0.1264
3501,195,0.1238
3501,396,0.1233
3501,111,0.1224
3501,1655,0.1193
3501,57,0.1193
3501,46,0.1169
3501,310,0.1151
3502,1047,0.203
3502,5476,0.1775
3502,5893,0.1746
3502,2818,0.1718
3502,3164,0.1683
3502,9229,0.1519
3502,4323,0.1338
3502,5140,0.1321
3502,8521,0.1314
3502,9802,0.1313
3503,3211,0.4965
3503,4249,0.4769
3503,4141,0.3758
3503,6506,0.3756
3503,1468,0.3153
3503,7695,0.2705
3503,269,0.2603
3503,8739,0.2035
3503,9131,0.1666
3503,509,0.1311
3504,948,0.1751
3504,115,0.1544
3504,1796,0.1383
3504,516,0.1329
3504,407,0.1325
3504,378,0.1299
3504,2679,0.1293
3504,930,0.1254
3504,467,0.1236
3504,662,0.1207
3505,6128,0.1605
3505,3523,0.1404
3505,9214,0.1069
3505,5881,0.1034
3505,5399,0.1026
3505,3794,0.0897
3505,2508,0.0891
3505,121,0.0845
3505,1005,0.0818
3505,354,0.0816
3506,5291,0.3826
3506,3301,0.3625
3506,803,0.3622
3506,810,0.3534
3506,2099,0.3335
3506,1126,0.3292
3506,6362,0.3163
3506,5213,0.3142
3506,5001,0.3105
3506,6378,0.3004
3507,3494,0.5118
3507,3467,0.4263
3507,2384,0.415
3507,4437,0.4129
3507,2596,0.3865
3507,2639,0.3692
3507,2893,0.3615
3507,4590,0.3061
3507,4358,0.296
3507,4617,0.2942
3508,4348,0.1258
3508,959,0.1246
3508,560,0.1239
3508,162,0.123
3508,1624,0.1226
3508,1214,0.1222
3508,872,0.1166
3508,121,0.1141
3508,1135,0.1138
3508,2709,0.1133
3509,2689,0.3331
3509,1632,0.2753
3509,7323,0.2649
3509,1478,0.2512
3509,6514,0.2454
3509,728,0.2435
3509,844,0.2427
3509,1266,0.237
3509,2907,0.2369
3509,454,0.2368
3510,3608,0.9315
3510,3832,0.8958
3510,3874,0.8897
3510,2911,0.8871
3510,3990,0.8744
3510,2605,0.8511
3510,2549,0.8384
3510,2550,0.8266
3510,4425,0.8174
3510,2341,0.7968
3511,8295,0.3723
3511,5198,0.3441
3511,669,0.3422
3511,4108,0.3332
3511,4606,0.3183
3511,925,0.262
3511,5774,0.2225
3511,6604,0.1882
3511,5045,0.1598
3511,4502,0.149
3512,215,0.1362
3512,239,0.1318
3512,665,0.1154
3512,1816,0.1003
3512,1491,0.1
3512,910,0.0998
3512,742,0.0957
3512,1517,0.0952
3512,1263,0.0943
3512,70,0.0929
3513,4678,0.5108
3513,2657,0.4861
3513,3924,0.4568
3513,3803,0.4435
3513,1578,0.4328
3513,5558,0.4327
3513,4713,0.4272
3513,1922,0.4261
3513,4387,0.4257
3513,2735,0.424
3514,4857,0.6835
3514,2275,0.6252
3514,3496,0.6194
3514,2287,0.6128
3514,1818,0.5757
3514,4816,0.5708
3514,1257,0.5681
3514,3527,0.5537
3514,5710,0.4083
3514,8909,0.3424
3515,3025,0.7998
3515,4159,0.7677
3515,1821,0.6304
3515,1694,0.6282
3515,1627,0.6178
3515,1811,0.6085
3515,1959,0.6002
3515,1606,0.5921
3515,1390,0.5868
3515,2138,0.5826
3516,3016,0.455
3516,2938,0.4476
3516,2165,0.4414
3516,5696,0.4358
3516,2610,0.4199
3516,1711,0.403
3516,1713,0.3927
3516,1913,0.3871
3516,3998,0.3466
3516,761,0.1497
3517,3622,0.8298
3517,2773,0.7882
3517,2568,0.7551
3517,3801,0.7122
3517,2261,0.6914
3517,1763,0.6394
3517,1858,0.625
3517,1379,0.5798
3517,4048,0.5725
3517,4022,0.446
3518,5421,0.1273
3518,8873,0.1124
3518,795,0.1075
3518,1758,0.1042
3518,1940,0.1
3518,60,0.0988
3518,1458,0.096
3518,1586,0.0957
3518,7137,0.0941
3518,570,0.0905
3519,2875,0.2681
3519,8107,0.2273
3519,4250,0.171
3519,1681,0.0929
3519,180,0.0905
3519,2403,0.0901
3519,1161,0.0853
3519,3400,0.0813
3519,1739,0.0801
3519,401,0.0797
3520,2865,0.3635
3520,5208,0.1987
3520,4054,0.1958
3520,3320,0.191
3520,3939,0.189
3520,2586,0.1877
3520,2108,0.1753
3520,3785,0.1734
3520,3203,0.1678
3520,8927,0.1674
3521,283,0.2345
3521,322,0.2198
3521,2170,0.2157
3521,7883,0.1902
3521,167,0.1855
3521,666,0.1838
3521,377,0.1797
3521,312,0.1313
3521,429,0.1243
3521,755,0.12
3522,4340,0.6863
3522,3875,0.634
3522,5744,0.5984
3522,8208,0.5429
3522,1257,0.2923
3522,1818,0.2658
3522,2762,0.2648
3522,2105,0.2537
3522,2275,0.248
3522,2287,0.2428
3523,5399,0.1904
3523,1411,0.1766
3523,3505,0.1404
3523,736,0.1295
3523,354,0.1262
3523,8289,0.1224
3523,4597,0.1145
3523,198,0.1115
3523,765,0.1101
3523,763,0.1079
3524,4683,0.7776
3524,5347,0.7018
3524,6828,0.594
3524,1381,0.5704
3524,4686,0.4632
3524,6816,0.4447
3524,4964,0.35
3524,9077,0.2209
3524,122,0.1001
3524,283,0.0995
3525,146,0.0799
3525,874,0.0797
3525,143,0.0758
3525,61,0.0731
3525,470,0.071
3525,6,0.0699
3525,30,0.0682
3525,277,0.0677
3525,318,0.064
3525,250,0.0637
3526,1952,0.5151
3526,7272,0.4801
3526,1027,0.3893
3526,684,0.3252
3526,5405,0.2971
3526,428,0.2672
3526,294,0.2272
3526,1359,0.2221
3526,8487,0.2171
3526,2194,0.209
3527,5710,0.6639
