book_id,title,authors,average_rating,v,weighted
2516,The Dog Stars,Peter Heller,3.9,604,3.9228926080494353
2517,The Spy Who Came In from the Cold,John le Carré,4.05,620,3.942463634140203
2518,"Academ's Fury (Codex Alera, #2)",Jim Butcher,4.27,704,4.002874956505124
2519,"When the Wind Blows (When the Wind Blows, #1)",James Patterson,3.92,640,3.917825237896285
2520,"1Q84 BOOK 1 (1Q84, #1)","Haruki Murakami, 村上 春樹",3.96,371,3.897129685130283
2521,The Pilgrimage,"Paulo Coelho, Alan R. Clarke",3.64,306,3.843515629780399
2522,"The Hard Way (Jack Reacher, #10)",Lee Child,4.14,614,3.9823983060483794
2523,The Incredible Journey,Sheila Burnford,4.16,666,4.020807713016632
2524,March,Geraldine Brooks,3.73,773,3.8251253164094647
2525,"A Wanted Man (Jack Reacher, #17)","Lee Child, Dick Hill",4.0,597,3.929903381839086
2526,"All-Star Superman, Vol. 1","Grant Morrison, Frank Quitely",4.06,297,3.944775794044952
2527,"A Song of Ice and Fire (A Song of Ice and Fire, #1-5)",George R.R. Martin,4.63,324,4.0507992292379225
2528,"Dark Witch (The Cousins O'Dwyer Trilogy, #1)",Nora Roberts,3.91,363,3.876509609630407
2529,"Dark Flame (The Immortals, #4)",Alyson Noel,3.73,435,3.8287731570250774
2530,The Widow,Fiona Barton,3.49,508,3.7532531425354536
2531,"The Black Circle (The 39 Clues, #5)",Patrick Carman,4.0,317,3.890748200455892
2532,"The Prince (The Selection, #0.5)",Kiera Cass,3.93,417,3.8850668506496007
2533,"The Winner's Curse (The Winner's Trilogy, #1)",Marie Rutkoski,4.03,569,3.940786189071404
2534,Push,Sapphire,3.82,484,3.8548442471565267
2535,The Story of a New Name (The Neapolitan Novels #2),"Elena Ferrante, Ann Goldstein",4.37,532,4.041124382726513
2536,"2010: Odyssey Two (Space Odyssey, #2)",Arthur C. Clarke,3.89,591,3.857967188247393
2537,"Soul Eater, Vol. 01 (Soul Eater, #1)",Atsushi Ohkubo,4.3,268,3.947812801589869
2538,Ordinary Grace,William Kent Krueger,4.14,598,3.9962983076773364
2539,Last Man Standing,David Baldacci,4.03,523,3.940948324160516
2540,American Born Chinese,Gene Luen Yang,3.88,434,3.9135335938441473
2541,Peter Pan (A Little Golden Book),"Eugene Bradley Coco, Ron Dias, Walt Disney Company",4.32,529,4.031836003359625
2542,"Ten Tiny Breaths (Ten Tiny Breaths, #1)",K.A. Tucker,4.16,536,3.9530485815665135
2543,The Thousand Autumns of Jacob de Zoet,David Mitchell,4.03,602,3.922245009562143
2544,Dr. Faustus,Christopher Marlowe,3.79,593,3.859255219389053
2545,Dance with the Devil (Dark-Hunter #3),Sherrilyn Kenyon,4.39,452,4.012508289249897
2546,Lipstick Jungle,Candace Bushnell,3.39,415,3.7307197897214364
2547,"Violets Are Blue (Alex Cross, #7)",James Patterson,3.94,678,3.8893705432613714
2548,"Awaken the Giant Within: How to Take Immediate Control of Your Mental, Emotional, Physical and Financial Destiny!","Anthony Robbins, Tony Robbins, Frederick L. Covan",4.1,292,3.9235327586379185
2549,"Blue Moon (Anita Blake, Vampire Hunter, #8)",Laurell K. Hamilton,4.04,638,3.9419332786353225
2550,"Burnt Offerings (Anita Blake, Vampire Hunter, #7)",Laurell K. Hamilton,4.07,649,3.931895960499977
2551,"The Silent Sister (Riley MacPherson, #1)",Diane Chamberlain,3.93,491,3.8704106267831078
2552,Player Piano,Kurt Vonnegut Jr.,3.85,605,3.867482933144349
2553,"The Lost World (Professor Challenger, #1)",Arthur Conan Doyle,3.92,602,3.877920260642208
2554,"Monstrous Regiment (Discworld, #31; Industrial Revolution, #3)",Terry Pratchett,4.18,725,3.981849199885901
2555,Kindred,Octavia E. Butler,4.18,448,3.973234220071613
2556,"The Long Winter (Little House, #6)","Laura Ingalls Wilder, Garth Williams",4.16,688,4.014139742301882
2557,"Boundaries: When to Say Yes, How to Say No to Take Control of Your Life","Henry Cloud, John Townsend",4.19,295,3.9704584020488087
2558,"Blue Lily, Lily Blue (The Raven Cycle, #3)",Maggie Stiefvater,4.32,574,4.037859705034832
2559,Portnoy's Complaint,"Philip Roth, Luca Marinelli",3.69,648,3.7994953128822444
2560,The 21 Irrefutable Laws of Leadership: Follow Them and People Will Follow You,"John C. Maxwell, Zig Ziglar",4.12,217,3.926585042970448
2561,Cat's Eye,Margaret Atwood,3.92,635,3.879588652312349
2562,"The Perfect Game (The Perfect Game, #1)",J. Sterling,3.97,472,3.891313490614662
2563,"Monsters of Men (Chaos Walking, #3)",Patrick Ness,4.25,477,3.959824582479097
2564,"Shadow of the Giant (Ender's Shadow, #4)",Orson Scott Card,3.98,674,3.9171748263725434
2565,Wonderstruck,Brian Selznick,4.16,359,3.9554455145472662
2566,Simple Abundance:  A Daybook of Comfort and Joy,Sarah Ban Breathnach,3.96,388,3.9058963722136117
2567,"Blood Red Road (Dust Lands, #1)",Moira Young,3.94,440,3.8965730300207415
2568,"The 6th Target (Women's Murder Club, #6)","James Patterson, Maxine Paetro",4.02,572,3.9231965305841507
2569,"A Princess of Mars (Barsoom, #1)","Edgar Rice Burroughs, John Seelye",3.8,476,3.8583694261562567
2570,"MaddAddam (MaddAddam, #3)",Margaret Atwood,3.98,630,3.8792560794026447
2571,"These Happy Golden Years (Little House, #8)","Laura Ingalls Wilder, Garth Williams",4.17,629,3.9770172334840037
2572,Color: A Natural History of the Palette,Victoria Finlay,3.74,157,3.893380154447474
2573,Skipping Christmas,John Grisham,3.47,655,3.75176662155648
2574,"The Black Ice (Harry Bosch, #2; Harry Bosch Universe, #2)",Michael Connelly,4.05,576,3.951271013233848
2575,Home Front,Kristin Hannah,4.12,446,3.939997098040095
2576,"Beautiful Stranger (Beautiful Bastard, #2)",Christina Lauren,4.24,474,3.9784907698377605
2577,"The Sweet Far Thing (Gemma Doyle, #3)",Libba Bray,3.97,575,3.9125034356193282
2578,A Lesson Before Dying,Ernest J. Gaines,3.93,653,3.895498434812964
2579,SantaLand Diaries,David Sedaris,4.33,552,4.040649587567169
2580,See Me,Nicholas Sparks,3.93,394,3.873859671309539
2581,"Mini Shopaholic (Shopaholic, #6)",Sophie Kinsella,3.7,548,3.7572280741437294
2582,Harry the Dirty Dog,"Gene Zion, Margaret Bloy Graham",4.17,673,4.02018954327017
2583,All Fall Down,Jennifer Weiner,3.61,517,3.800516868286459
2584,Down and Out in Paris and London,George Orwell,4.1,451,3.9401810093438407
2585,"Maid-sama! Vol. 01 (Maid-sama!, #1)",Hiro Fujiwara,4.4,255,3.9584876196910805
2586,Griffin and Sabine (Griffin & Sabine #1),Nick Bantock,4.01,443,3.9694556031187136
2587,"Ruin and Rising (Shadow and Bone, #3)",Leigh Bardugo,4.17,590,3.9815948034472166
2588,يوتوبيا,أحمد خالد توفيق,3.9,313,3.8857679505408202
2589,Certain Girls (Cannie Shapiro #2),Jennifer Weiner,3.7,489,3.8007651593737544
2590,Tiny Beautiful Things: Advice on Love and Life from Dear Sugar,Cheryl Strayed,4.29,434,4.0107893703417
2591,"Beyond the Highland Mist (Highlander, #1)",Karen Marie Moning,3.99,486,3.9264341838460104
2592,The Stranger Beside Me: Ted Bundy The Shocking Inside Story,Ann Rule,4.13,376,3.9405110072239333
2593,"Stargazer (Evernight, #2)",Claudia Gray,3.8,372,3.8533899893980594
2594,Rising Sun,Michael Crichton,3.61,851,3.751103864787381
2595,The Other Side of Midnight (Midnight #1),Sidney Sheldon,3.89,453,3.88576335060467
2596,"The Reversal (Harry Bosch, #16; Mickey Haller, #4; Harry Bosch Universe, #19)",Michael Connelly,4.13,595,3.9720707939743183
2597,Wayside School Is Falling Down (Wayside School #2),"Louis Sachar, Joel Schick",4.17,604,3.9845414339195244
2598,The Invisible Bridge,"Julie Orringer, Arthur Morey",4.19,538,3.9909313161512
2599,"The Fall of Five (Lorien Legacies, #4)",Pittacus Lore,4.24,493,3.9673801951488716
2600,The Mayor of Casterbridge,"Thomas Hardy, Keith Wilson",3.8,566,3.8794120600942605
2601,The Red Pony,John Steinbeck,3.42,619,3.7312384152407088
2602,"The Devil's Star (Harry Hole, #5)",Jo Nesbø,4.03,413,3.921808372900651
2603,Here on Earth,Alice Hoffman,3.68,638,3.796192751769569
2604,"Taltos (Lives of the Mayfair Witches, #3)","Anne Rice, Tim Curry",3.78,655,3.8231445979091196
2605,"Obsidian Butterfly (Anita Blake, Vampire Hunter, #9)",Laurell K. Hamilton,4.08,620,3.9441300230753806
2606,"The Daylight War (Demon Cycle, #3)",Peter V. Brett,4.23,498,3.9627106480025067
2607,The Appeal,John Grisham,3.58,660,3.7741766454070573
2608,"The Woman Who Rides Like a Man (Song of the Lioness, #3)",Tamora Pierce,4.2,668,4.01266963184689
2609,"Midnight Riot (Peter Grant, #1)",Ben Aaronovitch,3.92,416,3.897523824182552
2610,Lucy Sullivan Is Getting Married,Marian Keyes,3.74,418,3.8282032663095835
2611,"A Hat Full of Sky (Discworld, #32; Tiffany Aching, #2)",Terry Pratchett,4.29,679,4.0389486799024406
2612,"A Suitable Boy (A Suitable Boy, #1)",Vikram Seth,4.1,493,3.9518420370182317
2613,We Should All Be Feminists,Chimamanda Ngozi Adichie,4.47,332,4.039289347710512
2614,"River Marked (Mercy Thompson, #6)",Patricia Briggs,4.26,566,4.0414689804401345
2615,I Like You: Hospitality Under the Influence,Amy Sedaris,3.87,505,3.862586649583224
2616,"Pattern Recognition (Blue Ant, #1)",William Gibson,3.86,566,3.8570791276084337
2617,The Kind Worth Killing,Peter  Swanson,4.03,441,3.914523703535809
2618,"1,000 Places to See Before You Die",Patricia Schultz,3.83,398,3.8716449854543544
2619,"Physik (Septimus Heap, #3)","Angie Sage, Mark Zug",3.99,478,3.8760280290313016
2620,Boy: Tales of Childhood,"Roald Dahl, Quentin Blake",4.09,579,3.9644274885139588
2621,Traveling Mercies: Some Thoughts on Faith,Anne Lamott,4.15,508,3.9576007110955436
2622,"Memorial Day (Mitch Rapp, #7)",Vince Flynn,4.3,455,3.9831329300694716
2623,"Wild Magic (Immortals, #1)",Tamora Pierce,4.32,650,4.054863836825988
2624,Prelude to Foundation,Isaac Asimov,4.05,547,3.9139797837912393
2625,"You Are Special (Wemmicksville, #1)",Max Lucado,4.45,483,4.038728600097762
2626,"The Wrath and the Dawn (The Wrath and the Dawn, #1)",Renee Ahdieh,4.19,512,4.005564781978731
2627,Half the Sky: Turning Oppression into Opportunity for Women Worldwide,"Nicholas D. Kristof, Sheryl WuDunn",4.31,416,4.012790378088459
2628,Why We Broke Up,"Daniel Handler, Maira Kalman",3.49,359,3.7969319044647616
2629,"The Assassin's Blade (Throne of Glass, #0.1-0.5)",Sarah J. Maas,4.48,524,4.0859105090316294
2630,American Wife,Curtis Sittenfeld,3.72,629,3.8405003485008606
2631,"Cursor's Fury (Codex Alera, #3)",Jim Butcher,4.36,664,4.031674500104433
2632,"The Sparrow (The Sparrow, #1)",Mary Doria Russell,4.17,632,3.9980231090562306
2633,Mercy,Jodi Picoult,3.57,544,3.7758030972235734
2634,"The Paper Magician (The Paper Magician Trilogy, #1)",Charlie N. Holmberg,3.63,458,3.790891338913879
2635,"Act Like a Lady, Think Like a Man: What Men Really Think About Love, Relationships, Intimacy, and Commitment",Steve Harvey,3.82,164,3.8678994871253494
2636,"Destiny of the Republic: A Tale of Madness, Medicine and the Murder of a President",Candice Millard,4.19,378,3.9957757046413445
2637,We Have Always Lived in the Castle,"Shirley Jackson, Jonathan Lethem",4.05,523,3.9532773325559836
2638,Love and Respect: The Love She Most Desires; The Respect He Desperately Needs,Emerson Eggerichs,4.17,231,3.919519082082199
2639,"The Brass Verdict (Harry Bosch, #14; Mickey Haller, #2; Harry Bosch Universe, #17)",Michael Connelly,4.08,619,3.9568817209707143
2640,Dark Force Rising,Timothy Zahn,4.14,489,3.9325569283787263
2641,"Never Go Back (Jack Reacher, #18)",Lee Child,4.02,535,3.9227058127106673
2642,The Two Princesses of Bamarre,Gail Carson Levine,4.02,564,3.922270985806689
2643,Black Boy,"Richard Wright, Jerry W. Ward Jr.",4.02,543,3.9358308365012524
2644,Cane River,Lalita Tademy,4.04,503,3.933711923330724
2645,"Phantom (Sword of Truth, #10)",Terry Goodkind,3.99,546,3.8594782370055074
2646,Foundation and Earth (Foundation #5),Isaac Asimov,4.02,584,3.901613830155079
2647,Flags of Our Fathers,"James D. Bradley, Ron Powers",4.18,358,3.966467711462398
2648,"The World of Winnie-the-Pooh (Winnie-the-Pooh, #1-2)","A.A. Milne, Ernest H. Shepard",4.43,554,4.080388214577988
2649,The Story of My Experiments With Truth,Mahatma Gandhi,4.07,200,3.9140891694143356
2650,It's Not About the Bike: My Journey Back to Life,"Lance Armstrong, Sally Jenkins",3.72,354,3.86731231215708
2651,Undaunted Courage: The Pioneering First Mission to Explore America's Wild Frontier,Stephen E. Ambrose,4.22,430,3.990323095412412
2652,H is for Hawk,Helen Macdonald,3.74,450,3.8499768634868476
2653,Us,David Nicholls,3.66,426,3.8234559425652788
2654,"Sojourn (Forgotten Realms: The Dark Elf Trilogy, #3; Legend of Drizzt, #3)",R.A. Salvatore,4.23,436,3.97551028926722
2655,"Ender's Game, Volume 1: Battle School (Ender's Saga)","Christopher Yost, Orson Scott Card, Pasqual Ferry, Frank D'Armata",4.37,470,4.057818142484765
2656,"Kimi ni Todoke: From Me to You, Vol. 1","Karuho Shiina, Tomo Kimura",4.23,231,3.945736045165881
2657,False Memory,Dean Koontz,3.87,598,3.842780903414839
2658,"Moving Pictures (Discworld, #10; Industrial Revolution, #1)",Terry Pratchett,3.91,772,3.872159647873077
2659,"Captive in the Dark (The Dark Duet, #1)",C.J. Roberts,4.01,471,3.8857974205429704
2660,As a Man Thinketh,James Allen,4.29,228,3.975443641654908
2661,Bonk: The Curious Coupling of Science and Sex,Mary Roach,3.83,547,3.8914011929268844
2662,"Midnight Alley (The Morganville Vampires, #3)",Rachel Caine,4.11,392,3.9659208042629315
2663,The Little Paris Bookshop,"Nina George, Simon Pare",3.51,500,3.73779520356044
2664,Sweet Tooth,Ian McEwan,3.4,538,3.7354462436958666
2665,"Twisted Perfection (Rosemary Beach, #5; Perfection, #1)",Abbi Glines,4.26,536,3.9746065842466978
2666,"Executive Orders (Jack Ryan Universe, #9)",Tom Clancy,4.04,573,3.943773045424404
2667,One Thousand Gifts: A Dare to Live Fully Right Where You Are,Ann Voskamp,4.03,248,3.9428812438161502
2668,Psycho,Robert Bloch,4.09,413,3.936243821340995
2669,"Ship of Magic (Liveship Traders, #1)",Robin Hobb,4.12,580,3.961607271796061
2670,Where Eagles Dare ,"Alistair MacLean, Clint Willis",4.12,417,3.955185175322486
2671,Circle of Friends,Maeve Binchy,4.0,684,3.918691884644428
2672,Milk and Honey,Rupi Kaur,4.27,273,3.9768920942287256
2673,"Rainbow Six (Jack Ryan Universe, #10)",Tom Clancy,4.07,485,3.913179175249269
2674,Fragile Things: Short Fictions and Wonders,Neil Gaiman,4.02,633,3.9335009543608925
2675,Sister,Rosamund Lupton,3.77,417,3.8775541730060774
2676,"The Three-Body Problem (Remembrance of Earth’s Past, #1)","Liu Cixin, Ken Liu",4.0,454,3.8913401949107307
2677,"Thief of Time (Discworld, #26; Death, #5)",Terry Pratchett,4.25,714,4.028198955045456
2678,Superman: Red Son,"Mark Millar, Kilian Plunkett, Andrew Robinson, Walden Wong, Dave Johnson",4.17,380,3.950277049633152
2679,Three Junes,Julia Glass,3.56,704,3.79643224568413
2680,The Autobiography of Benjamin Franklin,"Benjamin Franklin, Lewis Leary",3.83,377,3.8769776411369725
2681,The Reason for God: Belief in an Age of Skepticism,Timothy J. Keller,4.2,220,3.95887829789517
2682,"King of Thorns (The Broken Empire, #2)",Mark  Lawrence,4.2,410,3.9512150415283953
2683,"The Sins of the Father (The Clifton Chronicles, #2)",Jeffrey Archer,4.01,376,3.8981027311846095
2684,"Shadowland (The Mediator, #1)",Meg Cabot,4.04,536,3.9122631710904896
2685,"Killer (Pretty Little Liars, #6)",Sara Shepard,4.07,327,3.900097711499109
2686,Blue Ocean Strategy: How To Create Uncontested Market Space And Make The Competition Irrelevant,"W. Chan Kim, Renée Mauborgne",3.86,172,3.8879074765529893
2687,"Fang (Maximum Ride, #6)",James Patterson,4.07,532,3.910890194792155
2688,The Peach Keeper,Sarah Addison Allen,3.84,518,3.8324308311503317
2689,The Napping House,"Audrey Wood, Don    Wood",4.27,442,4.011352573841218
2690,"The Short Drop (Gibson Vaughn, #1)",Matthew FitzSimmons,4.15,339,3.934454867730275
2691,"You Suck (A Love Story, #2)",Christopher Moore,3.82,546,3.878594265505768
2692,"Beautiful Oblivion (The Maddox Brothers, #1)",Jamie McGuire,4.13,506,3.9700037244515256
2693,"A Fire Upon the Deep (Zones of Thought, #1)",Vernor Vinge,4.13,466,3.9510522265338075
2694,"Practicing the Power of Now: Essential Teachings, Meditations, and Exercises from the Power of Now",Eckhart Tolle,4.25,266,3.9650261222032825
2695,"The Face on the Milk Carton (Janie Johnson, #1)",Caroline B. Cooney,3.72,517,3.798749355177404
2696,Put Me in the Zoo,Robert Lopshire,4.13,472,3.9778595173652525
2697,"Firelight (Firelight, #1)",Sophie Jordan,3.88,433,3.870710519148706
2698,Invisible Cities,"Italo Calvino, William Weaver",4.19,403,3.954788909582901
2699,"Flat-Out Love (Flat-Out Love, #1)",Jessica Park,4.01,567,3.912675144819211
2700,The Narrow Road to the Deep North,Richard Flanagan,4.0,457,3.9336818423884488
2701,"The Claiming of Sleeping Beauty (Sleeping Beauty, #1)","A.N. Roquelaure, Anne Rice",3.28,503,3.7234107292476732
2702,"The Midwife: A Memoir of Birth, Joy, and Hard Times",Jennifer Worth,4.17,447,3.978748405667429
2703,Hell's Angels: A Strange and Terrible Saga,Hunter S. Thompson,4.0,403,3.9427886569460036
2704,Then Came You,Jennifer Weiner,3.69,534,3.797245103273994
2705,"The Awakening (The Vampire Diaries, #1)",L.J. Smith,3.41,525,3.7293246235516375
2706,"It Had to Be You (Chicago Stars, #1)",Susan Elizabeth Phillips,4.04,376,3.937940808676095
2707,Boomerang: Travels in the New Third World,Michael   Lewis,3.87,295,3.901319921739719
2708,Fly Away Home,Jennifer Weiner,3.66,470,3.811196316150159
2709,The Red and the Black,"Stendhal, Roger Gard",3.87,393,3.87505070904634
2710,"The Virgin's Lover (The Plantagenet and Tudor Novels, #13)",Philippa Gregory,3.69,515,3.799691665512067
2711,"Incarceron (Incarceron, #1)",Catherine Fisher,3.64,567,3.7821881076761903
2712,"Awake at Dawn (Shadow Falls, #2)",C.C. Hunter,4.29,364,3.9445815453879476
2713,The Road to the Dark Tower: Exploring Stephen King's Magnum Opus,Bev Vincent,4.29,440,3.9934686666312453
2714,"Starcrossed (Starcrossed, #1)",Josephine Angelini,4.08,449,3.9431763828285815
2715,"Night Star (The Immortals, #5)",Alyson Noel,3.82,393,3.8458128014635524
2716,Dead Poets Society,N.H. Kleinbaum,4.21,414,3.975799586365557
2717,Wreckage,Emily Bleeker,3.66,356,3.803695424424011
2718,"The Fifth Elephant (Discworld, #24; City Watch, #5)",Terry Pratchett,4.24,730,4.0127819088847865
2719,"The Sorcerer in the North (Ranger's Apprentice, #5)",John Flanagan,4.25,436,3.9767476833153546
2720,Autobiography of a Yogi,Paramahansa Yogananda,4.22,262,3.939275657313047
2721,"Hexed (The Iron Druid Chronicles, #2)",Kevin Hearne,4.22,507,3.985430735816161
2722,"Scary Stories to Tell in the Dark (Scary Stories, #1)","Alvin Schwartz, Stephen Gammell",4.05,418,3.9564645439170416
2723,Fool Me Once,Harlan Coben,3.9,438,3.8402133600337436
2724,Hiroshima,John Hersey,3.94,552,3.9165371359132983
2725,Hate List,Jennifer Brown,4.03,334,3.909144344279606
2726,The Distance Between Us,Kasie West,3.95,326,3.895384239887544
2727,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",Karen Armstrong,3.85,313,3.8971521332234698
2728,"Abaddon's Gate (The Expanse, #3)",James S.A. Corey,4.18,474,3.9682145200644423
2729,Twenty Love Poems and a Song of Despair,"Pablo Neruda, W.S. Merwin, Cristina García",4.33,396,4.033253365820343
2730,"The Cardinal of the Kremlin (Jack Ryan Universe, #5)",Tom Clancy,4.01,541,3.9142608961497745
2731,"No, David!",David Shannon,4.11,439,3.9452956713040246
2732,Utopia,"Thomas More, Paul Turner",3.5,593,3.7442154630026545
2733,"The Name of This Book Is Secret (Secret, #1)","Pseudonymous Bosch, Gilbert Ford",4.04,321,3.9110219679894804
